Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry ,Instrument
539040,Tirupati Tyres Ltd.,TTIL,Tirupati Tyres Ltd,Active,XT,10,INE812Q01016,Auto Tyres & Rubber Products,Equity
542013,Dolfin Rubbers Limited,DOLFIN,Dolfin Rubbers Ltd,Active,M,10,INE666Y01010,Auto Tyres & Rubber Products,Equity
542932,Birla Tyres Limited,BIRLATYRES,Birla Tyres Ltd,Active,B,10,INE0AEJ01013,Auto Tyres & Rubber Products,Equity
500112,"State Bank Of India,",SBIN,STATE BANK OF INDIA,Active,A,1,INE062A01020,Banks,Equity
500116,IDBI Bank Ltd,IDBI,IDBI BANK LTD.,Active,A,10,INE008A01015,Banks,Equity
500180,HDFC Bank Ltd.,HDFCBANK,HDFC Bank Ltd,Active,A,1,INE040A01034,Banks,Equity
500247,Kotak Mahindra Bank Ltd.,KOTAKBANK,KOTAK MAHINDRA BANK LTD.,Active,A,5,INE237A01028,Banks,Equity
500469,Federal Bank Ltd.,FEDERALBNK,FEDERAL BANK LTD.,Active,A,2,INE171A01029,Banks,Equity
532134,Bank Of Baroda,BANKBARODA,BANK OF BARODA,Active,A,2,INE028A01039,Banks,Equity
532149,Bank of India,BANKINDIA,BANK OF INDIA,Active,A,10,INE084A01016,Banks,Equity
532174,ICICI Bank Ltd.,ICICIBANK,ICICI BANK LTD.,Active,A,2,INE090A01021,Banks,Equity
532180,Dhanlaxmi Bank Limited,DHANBANK,Dhanlaxmi Bank Limited,Active,B,10,INE680A01011,Banks,Equity
532187,IndusInd Bank Ltd.,INDUSINDBK,INDUSIND BANK LTD.,Active,A,10,INE095A01012,Banks,Equity
532209,Jammu and Kashmir Bank Ltd.,J&KBANK,JAMMU & KASHMIR BANK LTD.,Active,A,1,INE168A01041,Banks,Equity
532210,City Union Bank Ltd,CUB,CITY UNION BANK LTD.,Active,A,1,INE491A01021,Banks,Equity
532215,AXIS Bank Ltd.,AXISBANK,AXIS BANK LTD.,Active,A,2,INE238A01034,Banks,Equity
532218,South Indian Bank Ltd.,SOUTHBANK,SOUTH INDIAN BANK LTD.,Active,A,1,INE683A01023,Banks,Equity
532388,Indian Overseas Bank,IOB,INDIAN OVERSEAS BANK,Active,A,10,INE565A01014,Banks,Equity
532461,Punjab National Bank,PNB,PUNJAB NATIONAL BANK,Active,A,2,INE160A01022,Banks,Equity
532477,Union Bank of India,UNIONBANK,UNION BANK OF INDIA,Active,A,10,INE692A01016,Banks,Equity
532483,Canara Bank,CANBK,CANARA BANK,Active,A,10,INE476A01014,Banks,Equity
532505,UCO Bank,UCOBANK,UCO BANK,Active,A,10,INE691A01018,Banks,Equity
532525,Bank of maharashtra,MAHABANK,BANK OF MAHARASHTRA,Active,A,10,INE457A01014,Banks,Equity
532648,Yes Bank Ltd.,YESBANK,YES BANK LTD.,Active,A,2,INE528G01035,Banks,Equity
532652,Karnataka Bank Ltd.,KTKBANK,KARNATAKA BANK LTD.,Active,A,10,INE614B01018,Banks,Equity
532772,DCB Bank Limited,DCBBANK,DCB Bank Limited,Active,A,10,INE503A01015,Banks,Equity
532814,Indian Bank,INDIANB,INDIAN BANK,Active,A,10,INE562A01011,Banks,Equity
532885,Central Bank of India,CENTRALBK,CENTRAL BANK OF INDIA,Active,A,10,INE483A01010,Banks,Equity
533295,PUNJAB & SIND BANK,PSB,PUNJAB & SIND BANK,Active,B,10,INE608A01012,Banks,Equity
539437,IDFC FIRST BANK LIMITED,IDFCFIRSTB,IDFC First Bank Ltd,Active,A,10,INE092T01019,Banks,Equity
540065,RBL Bank Limited,RBLBANK,RBL Bank Ltd,Active,A,10,INE976G01028,Banks,Equity
540611,AU Small Finance Bank Limited,AUBANK,AU Small Finance Bank Ltd,Active,A,10,INE949L01017,Banks,Equity
541153,Bandhan Bank Limited,BANDHANBNK,Bandhan Bank Ltd,Active,A,10,INE545U01014,Banks,Equity
542867,CSB Bank Limited,CSBBANK,CSB Bank Ltd,Active,A,10,INE679A01013,Banks,Equity
542904,Ujjivan Small Finance Bank Limited,UJJIVANSFB,Ujjivan Small Finance Bank Ltd,Active,A,10,INE551W01018,Banks,Equity
543243,Equitas Small Finance Bank Limited,EQUITASBNK,Equitas Small Finance Bank Ltd,Active,B,10,INE063P01018,Banks,Equity
543279,Suryoday Small Finance Bank Limited,SURYODAY,Suryoday Small Finance Bank Ltd,Active,B,10,INE428Q01011,Banks,Equity
590003,Karur Vysya Bank Ltd.,KARURVYSYA,KARUR VYSYA BANK LTD.,Active,B,2,INE036D01028,Banks,Equity
511509,Vivo Bio tech Ltd.,VIVOBIOT,VIVO BIO TECH LTD.,Active,X,10,INE380K01017,Biotechnology,Equity
514336,GENESIS IBRC INDIA LIMITED,GENESIS,Genesis Ibrc India Ltd,Active,X,10,INE194N01016,Biotechnology,Equity
531349,Panacea Biotec Ltd.,PANACEABIO,PANACEA BIOTEC LTD.,Active,A,1,INE922B01023,Biotechnology,Equity
532523,Biocon Ltd.,BIOCON,BIOCON LTD.,Active,A,5,INE376G01013,Biotechnology,Equity
532878,Alpa Laboratories Limited,ALPA,ALPA LABORATORIES LTD.,Active,B,10,INE385I01010,Biotechnology,Equity
539206,GENOMIC VALLEY BIOTECH LIMITED,GVBL,Genomic Valley Biotech Ltd,Active,XT,10,INE574D01010,Biotechnology,Equity
539470,Shree Ganesh Biotech (India) Limited,SHREEGANES,Shree Ganesh Biotech (India) Ltd,Active,X,10,INE051N01018,Biotechnology,Equity
504810,Informed Technologies India Ltd.,INFORTEC,INFORMED TECHNOLOGIES INDIA LTD.,Active,X,10,INE123E01014,BPO/KPO,Equity
512341,CES Limited,CESL,CES Limited,Active,XT,10,INE396F01013,BPO/KPO,Equity
517415,Lee & Nee Softwares (Exports) Ltd.,LEENEE,LEE & NEE SOFTWARES (EXPORTS) LTD.,Active,X,10,INE791B01014,BPO/KPO,Equity
526263,Mold-Tek Technologies Ltd,MOLDTEK,MOLD-TEK TECHNOLOGIES LTD.,Active,B,2,INE835B01035,BPO/KPO,Equity
530809,BNR Udyog Ltd.,BNRUDY,BNR UDYOG LTD.,Active,X,10,INE355C01016,BPO/KPO,Equity
532395,AXISCADES TECHNOLOGIES LIMITED,AXISCADES,Axiscades Technologies Ltd,Active,B,5,INE555B01013,BPO/KPO,Equity
532616,Xchanging Solutions Limited,XCHANGING,XCHANGING SOLUTIONS LTD.,Active,B,10,INE692G01013,BPO/KPO,Equity
532633,Allsec Technologies Ltd.,ALLSEC,ALLSEC TECHNOLOGIES LTD.,Active,B,10,INE835G01018,BPO/KPO,Equity
532761,HOV Services Limited,HOVS,HOV SERVICES LTD.,Active,B,10,INE596H01014,BPO/KPO,Equity
532809,Firstsource Solutions Ltd.,FSL,FIRSTSOURCE SOLUTIONS LTD.,Active,A,10,INE684F01012,BPO/KPO,Equity
532859,Hinduja Global Solutions Limited,HGS,HINDUJA GLOBAL SOLUTIONS LTD.,Active,T,10,INE170I01016,BPO/KPO,Equity
532927,eClerx Services Limited,ECLERX,ECLERX SERVICES LTD.,Active,A,10,INE738I01010,BPO/KPO,Equity
533090,Excel Realty N Infra Limited,EXCEL,Excel Realty N Infra Ltd,Active,B,10,INE688J01015,BPO/KPO,Equity
540590,Riddhi Corporate Services Limited,RIDDHICORP,Riddhi Corporate Services Ltd,Active,T,10,INE325X01015,BPO/KPO,Equity
543352,PlatinumOne Business Services Limited,POBS,PlatinumOne Business Services Ltd,Active,M,10,INE0DTJ01015,BPO/KPO,Equity
507155,"Jagatjit Industries Ltd.,",JAGAJITIND,JAGATJIT INDUSTRIES LTD.,Active,XT,10,INE574A01016,Breweries & Distilleries,Equity
507205,Tilaknagar Industries Ltd,TI,TILAKNAGAR INDUSTRIES LTD.-$,Active,B,10,INE133E01013,Breweries & Distilleries,Equity
507435,"Khoday India Ltd.,",KHODAY,KHODAY INDIA LTD.-$,Active,XT,10,INE687B01014,Breweries & Distilleries,Equity
507438,IFB Agro Industries Ltd,IFBAGRO,IFB AGRO INDUSTRIES LTD.,Active,B,10,INE076C01018,Breweries & Distilleries,Equity
507488,G.M. Breweries Ltd.,GMBREW,G.M.BREWERIES LTD.,Active,B,10,INE075D01018,Breweries & Distilleries,Equity
507514,Som Distilleries & Breweries Ltd.,SDBL,SOM DISTILLERIES & BREWERIES LTD.,Active,B,5,INE480C01020,Breweries & Distilleries,Equity
507522,Mount Shivalik Industries Ltd.,MOUNTSHIQ,MOUNT SHIVALIK INDUSTRIES LTD.-$,Active,Z,10,INE410C01019,Breweries & Distilleries,Equity
507526,Associated Alcohols & Breweries Ltd,ASALCBR,ASSOCIATED ALCOHOLS & BREWERIES LTD.,Active,B,10,INE073G01016,Breweries & Distilleries,Equity
526471,Winsome Breweries Ltd.,WINSOMBR,WINSOME BREWERIES LTD.,Active,XT,10,INE391C01011,Breweries & Distilleries,Equity
531635,Silver Oak (India) Ltd.,SILVOAK,SILVER OAK (INDIA) LTD.,Active,X,10,INE870J01019,Breweries & Distilleries,Equity
531879,Pioneer Distilleries Ltd.,PIONDIST,PIONEER DISTILLERIES LTD.,Active,B,10,INE889E01010,Breweries & Distilleries,Equity
532432,United Spirits Limited,UNITDSPR,UNITED SPIRITS LTD.,Active,B,2,INE854D01024,Breweries & Distilleries,Equity
532478,United Breweries Ltd.,UBL,UNITED BREWERIES LTD.-$,Active,A,1,INE686F01025,Breweries & Distilleries,Equity
532497,Radico Khaitan Ltd.,RADICO,RADICO KHAITAN LTD.,Active,A,2,INE944F01028,Breweries & Distilleries,Equity
533104,Globus Spirits Limited,GLOBUSSPR,GLOBUS SPIRITS LTD.,Active,B,10,INE615I01010,Breweries & Distilleries,Equity
533294,Ravi Kumar Distilleries Limited,RKDL,RAVI KUMAR DISTILLERIES LTD.,Active,B,10,INE722J01012,Breweries & Distilleries,Equity
500189,NXTDIGITAL LIMITED,NXTDIGITAL,Nxtdigital Ltd,Active,B,10,INE353A01023,Broadcasting & Cable TV,Equity
503691,Sahara One Media And Entertainment Limited,SAHARA,SAHARA ONE MEDIA & ENTERTAINMENT LTD.-$,Active,XT,10,INE479B01016,Broadcasting & Cable TV,Equity
505537,Zee Entertainment Enterprises Ltd.,ZEEL,ZEE ENTERTAINMENT ENTERPRISES LTD.,Active,A,1,INE256A01028,Broadcasting & Cable TV,Equity
509073,Hathway Bhawani Cabletel & Datacom,HATHWAYB,HATHWAY BHAWANI CABLETEL & DATACOM LTD.,Active,XT,10,INE525B01016,Broadcasting & Cable TV,Equity
521062,Perfect-Octave Media Projects Ltd,OCTAVE,Perfect-Octave Media Projects Ltd,Active,XT,10,INE814L01013,Broadcasting & Cable TV,Equity
532033,Jain Studios Ltd.,JAINSTUDIO,JAIN STUDIOS LTD.,Active,Z,10,INE486B01011,Broadcasting & Cable TV,Equity
532382,Balaji Telefilms Ltd.,BALAJITELE,BALAJI TELEFILMS LTD.,Active,A,2,INE794B01026,Broadcasting & Cable TV,Equity
532416,Next Mediaworks Ltd,NEXTMEDIA,NEXT MEDIAWORKS LTD.,Active,B,10,INE747B01016,Broadcasting & Cable TV,Equity
532507,B.A.G. Films & Media Ltd,BAGFILMS,B.A.G.FILMS & MEDIA LTD.,Active,T,2,INE116D01028,Broadcasting & Cable TV,Equity
532515,T.V.Today Network Limited,TVTODAY,TV TODAY NETWORK LTD.,Active,A,5,INE038F01029,Broadcasting & Cable TV,Equity
532529,New Delhi Television Limited,NDTV,NEW DELHI TELEVISION LTD.,Active,B,4,INE155G01029,Broadcasting & Cable TV,Equity
532700,Entertainment Network (India) Ltd,ENIL,ENTERTAINMENT NETWORK (INDIA) LTD.,Active,B,10,INE265F01028,Broadcasting & Cable TV,Equity
532733,SUN TV NETWORK LIMITED,SUNTV,SUN TV NETWORK LTD.,Active,A,5,INE424H01027,Broadcasting & Cable TV,Equity
532794,Zee Media Corporation Limited,ZEEMEDIA,Zee Media Corporation Limited,Active,T,1,INE966H01019,Broadcasting & Cable TV,Equity
532795,Siti Networks Limited,SITINET,Siti Networks Ltd,Active,T,1,INE965H01011,Broadcasting & Cable TV,Equity
532800,TV18 Broadcast Ltd.,TV18BRDCST,TV18 BROADCAST LTD.,Active,A,2,INE886H01027,Broadcasting & Cable TV,Equity
532826,Raj Television Network Ltd,RAJTV,RAJ TELEVISION NETWORK LTD.,Active,B,5,INE952H01027,Broadcasting & Cable TV,Equity
532839,Dish TV India Limited,DISHTV,DISH TV INDIA LTD.,Active,T,1,INE836F01026,Broadcasting & Cable TV,Equity
533137,DEN Networks Limited,DEN,Den Networks Ltd,Active,A,10,INE947J01015,Broadcasting & Cable TV,Equity
533162,Hathway Cable & Datacom Limited,HATHWAY,Hathway Cable & Datacom Ltd,Active,A,2,INE982F01036,Broadcasting & Cable TV,Equity
533268,SEA TV Network Limited,SEATV,SEA TV NETWORK LTD.,Active,X,10,INE351L01016,Broadcasting & Cable TV,Equity
539015,Ortel Communications Limited,ORTEL,Ortel Communications Ltd,Active,Z,10,INE849L01019,Broadcasting & Cable TV,Equity
539141,UFO Moviez India Limited,UFO,UFO Moviez India Ltd,Active,B,10,INE527H01019,Broadcasting & Cable TV,Equity
540023,COLORCHIPS NEW MEDIA LIMITED,COLORCHIPS,Colorchips New Media Ltd,Active,X,10,INE621I01026,Broadcasting & Cable TV,Equity
540083,TV VISION LIMITED,TVVISION,TV Vision Ltd,Active,B,10,INE871L01013,Broadcasting & Cable TV,Equity
540366,Music Broadcast Limited,RADIOCITY,Music Broadcast Ltd,Active,B,2,INE919I01024,Broadcasting & Cable TV,Equity
540821,SADHNA BROADCAST LTD,SADHNA,Sadhna Broadcast Ltd,Active,X,10,INE994R01010,Broadcasting & Cable TV,Equity
506590,"Phillips Carbon Black Ltd.,",PHILIPCARB,PHILLIPS CARBON BLACK LTD.,Active,A,2,INE602A01023,Carbon Black,Equity
500033,Force Motors Limited,FORCEMOT,FORCE MOTORS LTD.-$,Active,A,10,INE451A01017,Cars & Utility Vehicles,Equity
500500,"Hindustan Motors Ltd.,",HINDMOTORS,HINDUSTAN MOTORS LTD.,Active,B,5,INE253A01025,Cars & Utility Vehicles,Equity
500520,Mahindra & Mahindra Ltd.,M&M,MAHINDRA & MAHINDRA LTD.,Active,A,5,INE101A01026,Cars & Utility Vehicles,Equity
532500,Maruti Suzuki India Ltd.,MARUTI,MARUTI SUZUKI INDIA LTD.,Active,A,5,INE585B01010,Cars & Utility Vehicles,Equity
500234,Kakatiya Cement Sugar & Industries Ltd.,KAKATCEM,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,Active,B,10,INE437B01014,Cement & Cement Products,Equity
500260,The Ramco Cements Limited,RAMCOCEM,The Ramco Cements Limited,Active,A,1,INE331A01037,Cement & Cement Products,Equity
500292,HeidelbergCement India Limited,HEIDELBERG,HEIDELBERGCEMENT INDIA LTD.,Active,A,10,INE578A01017,Cement & Cement Products,Equity
500300,"Grasim Industries Ltd.,",GRASIM,GRASIM INDUSTRIES LTD.,Active,A,2,INE047A01021,Cement & Cement Products,Equity
500335,Birla Corporation Ltd.,BIRLACORPN,BIRLA CORPORATION LTD.,Active,A,10,INE340A01012,Cement & Cement Products,Equity
500338,PRISM JOHNSON LIMITED.,PRSMJOHNSN,Prism Johnson Ltd,Active,A,10,INE010A01011,Cement & Cement Products,Equity
500380,JK Lakshmi Cement Limited,JKLAKSHMI,JK LAKSHMI CEMENT LTD.,Active,A,5,INE786A01032,Cement & Cement Products,Equity
500387,"Shree Cements Ltd.,",SHREECEM,SHREE CEMENT LTD.,Active,A,10,INE070A01015,Cement & Cement Products,Equity
500410,ACC Ltd,ACC,ACC LTD.,Active,A,10,INE012A01025,Cement & Cement Products,Equity
500425,Ambuja Cements Ltd.,AMBUJACEM,AMBUJA CEMENTS LTD.,Active,A,2,INE079A01024,Cement & Cement Products,Equity
502090,Sagar Cements Ltd,SAGCEM,SAGAR CEMENTS LTD.-$,Active,A,2,INE229C01021,Cement & Cement Products,Equity
502137,"Deccan Cements Ltd.,",DECCANCE,DECCAN CEMENTS LTD.-$,Active,B,5,INE583C01021,Cement & Cement Products,Equity
502157,"Mangalam Cement Ltd.,",MANGLMCEM,MANGALAM CEMENT LTD.,Active,A,10,INE347A01017,Cement & Cement Products,Equity
502168,"NCL Industries Limited,",NCLIND,NCL INDUSTRIES LTD.-$,Active,A,10,INE732C01016,Cement & Cement Products,Equity
502175,Saurashtra Cement Limited,SAURASHCEM,SAURASHTRA CEMENT LTD.,Active,X,10,INE626A01014,Cement & Cement Products,Equity
502180,"Shree Digvijay Cement Co. Ltd.,",SHREDIGCEM,SHREE DIGVIJAY CEMENT CO.LTD.-$,Active,B,10,INE232A01011,Cement & Cement Products,Equity
502937,Kesoram Industries Ltd,KESORAMIND,KESORAM INDUSTRIES LTD.,Active,B,10,INE087A01019,Cement & Cement Products,Equity
504741,"Indian Hume Pipe Co. Ltd.,",INDIANHUME,INDIAN HUME PIPE CO.LTD.,Active,A,2,INE323C01030,Cement & Cement Products,Equity
508906,Everest Industries Ltd.,EVERESTIND,EVEREST INDUSTRIES LTD.,Active,B,10,INE295A01018,Cement & Cement Products,Equity
509055,"Visaka Industries Ltd.,",VISAKAIND,VISAKA INDUSTRIES LTD.,Active,B,10,INE392A01013,Cement & Cement Products,Equity
509675,HIL Limited,HIL,HIL LTD.,Active,A,10,INE557A01011,Cement & Cement Products,Equity
518011,Keerthi Industries Ltd,KEERTHI,KEERTHI INDUSTRIES LTD.,Active,XT,10,INE145L01012,Cement & Cement Products,Equity
518029,"Gujarat Sidhee Cement Limited.,",GSCLCEMENT,GUJARAT SIDHEE CEMENT LTD.,Active,B,10,INE542A01039,Cement & Cement Products,Equity
518091,Anjani Portland Cement Ltd.,APCL,ANJANI PORTLAND CEMENT LTD.-$,Active,B,10,INE071F01012,Cement & Cement Products,Equity
526521,Sanghi Industries Ltd.,SANGHIIND,SANGHI INDUSTRIES LTD.,Active,B,10,INE999B01013,Cement & Cement Products,Equity
530005,"India Cements Ltd.,",INDIACEM,INDIA CEMENTS LTD.,Active,A,10,INE383A01012,Cement & Cement Products,Equity
530131,Udaipur Cement Works Limited,UDAICEMENT,UDAIPUR CEMENT WORKS LTD.,Active,X,4,INE225C01029,Cement & Cement Products,Equity
530265,Sainik Finance and Industries Ltd,SAINIK,SAINIK FINANCE & INDUSTRIES LTD.,Active,X,10,INE584B01013,Cement & Cement Products,Equity
530977,Shri Keshav Cements and Infra Limited,SKCIL,Shri Keshav Cements And Infra Ltd,Active,X,10,INE260E01014,Cement & Cement Products,Equity
531444,Vardhman Concrete Limited,VARDHMAN,Vardhman Concrete Limited,Active,XT,10,INE115C01014,Cement & Cement Products,Equity
531797,Scan Projects Ltd,SCANPRO,SCAN PROJECTS LTD.,Active,XT,10,INE393D01015,Cement & Cement Products,Equity
532141,"Andhra Cement Ltd.,",ANDHRACEMT,ANDHRA CEMENTS LTD.,Active,B,10,INE666E01012,Cement & Cement Products,Equity
532323,Shiva Cement Ltd.,SHIVACEM,SHIVA CEMENT LTD.,Active,X,2,INE555C01029,Cement & Cement Products,Equity
532538,UltraTech Cement Ltd,ULTRACEMCO,ULTRATECH CEMENT LTD.,Active,A,10,INE481G01011,Cement & Cement Products,Equity
532644,J.K. CEMENT LTD,JKCEMENT,J.K.CEMENT LTD.,Active,A,10,INE823G01014,Cement & Cement Products,Equity
532841,SAHYADRI INDUSTRIES LTD.,SAHYADRI,SAHYADRI INDUSTRIES LTD.,Active,X,10,INE280H01015,Cement & Cement Products,Equity
532916,BARAK VALLEY CEMENTS LIMITED,BVCL,BARAK VALLEY CEMENTS LTD.,Active,T,10,INE139I01011,Cement & Cement Products,Equity
532931,Burnpur Cement Limited,BURNPUR,BURNPUR CEMENT LTD.,Active,B,10,INE817H01014,Cement & Cement Products,Equity
535754,ORIENT CEMENT LIMITED,ORIENTCEM,Orient Cement Ltd,Active,A,1,INE876N01018,Cement & Cement Products,Equity
539620,A Infrastructure Limited,AINFRA,A Infrastructure Ltd,Active,X,5,INE534E01020,Cement & Cement Products,Equity
540061,Bigbloc Construction Limited,BIGBLOC,Bigbloc Construction Ltd,Active,B,10,INE412U01017,Cement & Cement Products,Equity
540575,Star Cement Limited,STARCEMENT,Star Cement Ltd,Active,A,1,INE460H01021,Cement & Cement Products,Equity
542216,DALMIA BHARAT LIMITED,DALBHARAT,Dalmia Bharat Ltd,Active,A,2,INE00R701025,Cement & Cement Products,Equity
543334,Nuvoco Vistas Corporation Limited,NUVOCO,Nuvoco Vistas Corporation Ltd,Active,B,10,INE118D01016,Cement & Cement Products,Equity
590066,K.C.P. LTD,KCP,K.C.P.LTD.,Active,B,1,INE805C01028,Cement & Cement Products,Equity
500151,Golden Tobacco Ltd.,GOLDENTOBC,GOLDEN TOBACCO LTD.,Active,T,10,INE973A01010,Cigarettes-Tobacco Products,Equity
500163,"Godfrey Phillips India Ltd.,",GODFRYPHLP,GODFREY PHILLIPS INDIA LTD.,Active,A,2,INE260B01028,Cigarettes-Tobacco Products,Equity
500875,ITC Ltd,ITC,ITC LTD.,Active,A,1,INE154A01025,Cigarettes-Tobacco Products,Equity
509887,"Sinnar Bidi Udyog Ltd.,",SINNAR,SINNAR BIDI UDYOG LTD.,Active,XT,5,INE896E01023,Cigarettes-Tobacco Products,Equity
509966,"VST Industries Ltd.,",VSTIND,VST INDUSTRIES LTD.,Active,A,10,INE710A01016,Cigarettes-Tobacco Products,Equity
526723,NTC INDUSTRIES LIMITED,NTCIND,NTC INDUSTRIES LTD.,Active,XT,10,INE920C01017,Cigarettes-Tobacco Products,Equity
526813,Raghunath International Ltd.,RAGHUNAT,RAGHUNATH INTERNATIONAL LTD.,Active,XT,10,INE753B01014,Cigarettes-Tobacco Products,Equity
513579,Foundry Fuel Products Ltd.,FFPL,FOUNDRY FUEL PRODUCTS LTD.,Active,Z,10,INE617C01027,Coal,Equity
532181,Gujarat Mineral Development Corpora,GMDCLTD,GUJARAT MINERAL DEVELOPMENT CORPORATION LTD.,Active,A,2,INE131A01031,Coal,Equity
533278,Coal India Limited,COALINDIA,COAL INDIA LTD.,Active,A,10,INE522F01014,Coal,Equity
539393,Kabra Commercial Limited,KCL,Kabra Commercial Ltd,Active,XT,10,INE926E01010,Coal,Equity
531413,Kiran Print-Pack Ltd.,KIRANPR,KIRAN PRINT-PACK LTD.,Active,X,10,INE516D01011,Comm.Printing/Stationery,Equity
532687,Repro India Ltd.,REPRO,REPRO INDIA LTD.,Active,B,10,INE461B01014,Comm.Printing/Stationery,Equity
533166,Sundaram Multi Pap Ltd.,SUNDARAM,SUNDARAM MULTI PAP LTD.,Active,B,1,INE108E01023,Comm.Printing/Stationery,Equity
539228,Gala Global Products Limited,GGPL,Gala Global Products Ltd,Active,B,5,INE480S01026,Comm.Printing/Stationery,Equity
541503,Unick Fix-A- Form and Printers Limited,UNICK,Unick Fix-A-Form And Printers Ltd,Active,XT,10,INE250G01010,Comm.Printing/Stationery,Equity
500143,P.H. Capital Ltd.,PHCAP,PH CAPITAL LTD.,Active,X,10,INE160F01013,Comm.Trading & Distribution,Equity
500236,Kanel Industries Limited,KANELIND,Kanel Industries Limited,Active,XT,10,INE252C01015,Comm.Trading & Distribution,Equity
500370,Salora International Limited,SALORAINTL,SALORA INTERNATIONAL LTD.,Active,X,10,INE924A01013,Comm.Trading & Distribution,Equity
500429,Uniphos Enterprises Limited.,UNIPHOS,UNIPHOS ENTERPRISES LTD.,Active,B,2,INE037A01022,Comm.Trading & Distribution,Equity
501111,"Gold Rock Investments Ltd.,",ZGOLDINV,GOLD ROCK INVESTMENTS LTD.,Active,XT,10,INE598F01014,Comm.Trading & Distribution,Equity
501314,PRISMX GLOBAL VENTURES LIMITED,PRISMX,Prismx Global Ventures Ltd,Active,XT,10,INE286N01010,Comm.Trading & Distribution,Equity
501391,"W.H. Brady & Co. Ltd.,",WHBRADY,W.H.BRADY & CO.LTD.,Active,X,10,INE855A01019,Comm.Trading & Distribution,Equity
501430,"Bombay Cycle & Motor Agency Ltd.,",BOMBCYC,BOMBAY CYCLE & MOTOR AGENCY LTD.,Active,X,10,INE691K01017,Comm.Trading & Distribution,Equity
501477,"Muller & Phipps (India) Ltd.,",MULLER,MULLER & PHIPPS (INDIA) LTD.,Active,XT,10,INE003F01015,Comm.Trading & Distribution,Equity
503772,"Modella Woollens Ltd.,",MODWOOL,MODELLA WOOLLENS LTD.,Active,X,10,INE380D01012,Comm.Trading & Distribution,Equity
504378,Nyssa Corporation Limited,NYSSACORP,Nyssa Corporation Limited,Active,XT,1,INE812K01027,Comm.Trading & Distribution,Equity
504380,FLOMIC GLOBAL LOGISTICS LIMITED,FLOMIC,Flomic Global Logistics Ltd,Active,XT,10,INE952M01019,Comm.Trading & Distribution,Equity
505523,Maharashtra Corporation Ltd.,MAHACORP,MAHARASHTRA CORPORATION LTD.,Active,X,1,INE272E01027,Comm.Trading & Distribution,Equity
506120,"Alna Trading & Exports Ltd.,",ALNATRD,ALNA TRADING & EXPORTS LTD.,Active,P,10,INE07I701011,Comm.Trading & Distribution,Equity
506178,"Khatau Exim Ltd.,",ZKHATAUE,KHATAU EXIM LTD.,Active,XT,10,INE092P01017,Comm.Trading & Distribution,Equity
506180,EMERGENT INDUSTRIAL SOLUTIONS LIMITED,EMERGENT,Emergent Industrial Solutions Ltd,Active,XT,10,INE668L01013,Comm.Trading & Distribution,Equity
506196,Viksit Engineering Ltd,VIKSHEN,VIKSIT ENGINEERING LTD.,Active,XT,10,INE965V01012,Comm.Trading & Distribution,Equity
509009,AuSom Enterprise Limited,AUSOMENT,AuSom Enterprise Limited,Active,B,10,INE218C01016,Comm.Trading & Distribution,Equity
509472,Cravatex Ltd.,CRAVATEX,CRAVATEX LTD.,Active,XT,10,INE145E01017,Comm.Trading & Distribution,Equity
510245,"Swasti Vinayaka Synthetics Ltd.,",SWASTIVI,SWASTI VINAYAKA SYNTHETICS LTD.,Active,X,1,INE804A01025,Comm.Trading & Distribution,Equity
511048,"Kusam Electrical Industies Ltd.,",KUSUMEL,KUSAM ELECTRICAL INDUSTRIES LTD.,Active,XT,10,INE175Q01018,Comm.Trading & Distribution,Equity
511076,Sat Industries Ltd,SATINDLTD,SAT INDUSTRIES LTD.-$,Active,X,2,INE065D01027,Comm.Trading & Distribution,Equity
511601,Yash Management & Satellite Ltd.,YASHMGM,YASH MANAGEMENT & SATELLITE LTD.,Active,X,10,INE216B01012,Comm.Trading & Distribution,Equity
511736,Ushdev International Ltd,USHDI,USHDEV INTERNATIONAL LTD.,Active,XT,1,INE981D01025,Comm.Trading & Distribution,Equity
